INFO: BenchmarkParams{sampleLimit=null, threads=16, delayMs=300, gpuConfig='4090x2', modelName='qwen2.5-coder:14b-instruct-gptq4', modelUrl='http://195.209.214.245:7777/v1/completions', apiKey='null', contextSize=4096, tokenizer=D:\work\git\model-speed-benchmark\build\resources\main\tokenizer\Qwen2.5-Coder-14B.json, dataset=D:\work\git\model-speed-benchmark\build\resources\main\dataset\repoeval\line_level.java.test.jsonl, mock=false}

timeMs, contextTokensSize, responseCharsSize
4049, 2597, 51
3633, 555, 46
4050, 660, 36
4021, 387, 38
3977, 390, 33
3797, 668, 50
4133, 2420, 55
4262, 353, 74
2373, 581, 46
4231, 693, 96
3787, 1690, 0
13993, 1758, 120
4340, 932, 14
4340, 545, 36
4434, 2360, 32
4539, 3075, 35
4492, 1171, 30
4493, 1089, 37
4384, 1815, 38
4519, 189, 51
4531, 1507, 40
4543, 1946, 75
4561, 534, 84
4825, 1154, 95
4596, 1882, 66
4797, 3112, 108
2867, 275, 16
3067, 208, 36
2729, 249, 25
3100, 190, 46
3161, 631, 28
3041, 116, 32
2653, 1788, 66
2653, 472, 48
3146, 531, 45
2894, 856, 59
3118, 2494, 65
2797, 1625, 56
2825, 189, 108
3088, 1613, 58
2513, 3299, 90
2868, 288, 39
1174, 330, 0
2685, 1078, 10
2812, 2261, 34
1709, 736, 41
3556, 1344, 48
3218, 598, 47
3250, 1741, 37
3667, 1674, 95
3589, 262, 75
3543, 2030, 89
3585, 1349, 79
3673, 137, 131
3548, 1080, 95
3291, 536, 97
3404, 1012, 118
3340, 501, 154
3729, 249, 145
4597, 417, 40
4522, 2428, 40
3995, 999, 33
4351, 1121, 43
4397, 2531, 40
4584, 2104, 41
4478, 508, 24
4537, 290, 34
4383, 415, 55
4439, 539, 43
4189, 1327, 61
4547, 1301, 82
4591, 3750, 94
4727, 897, 103
4617, 2078, 107
937, 1980, 0
9679, 1724, 104
3945, 2163, 38
4829, 3049, 22
5122, 410, 36
5231, 2611, 57
5262, 686, 56
5017, 2147, 34
5246, 3460, 70
5260, 230, 44
5225, 352, 54
5254, 2006, 84
5099, 3582, 59
5307, 931, 39
5280, 616, 109
5171, 918, 79
5324, 500, 87
4359, 1558, 21
4757, 352, 29
4703, 1266, 31
4905, 2217, 38
4736, 2919, 32
4705, 313, 44
4766, 637, 48
4735, 3985, 47
4767, 2226, 44
4208, 1785, 79
4576, 191, 54
4863, 1387, 60
4941, 1015, 93
4926, 330, 63
4854, 1557, 142
5093, 1020, 74
4798, 224, 40
4751, 1651, 35
5073, 468, 33
5121, 3757, 33
4846, 2412, 31
5032, 1512, 73
4893, 1129, 45
5184, 2428, 59
10314, 2110, 111
5105, 2812, 66
5291, 863, 46
4968, 282, 67
5404, 2610, 130
5326, 1415, 101
5048, 2664, 123
2623, 1467, 0
3563, 1132, 0
4593, 279, 36
4670, 1099, 24
4633, 344, 40
4516, 894, 46
4762, 131, 32
4715, 134, 32
4790, 365, 49
4408, 700, 72
4543, 3782, 74
4976, 3895, 26
1428, 3099, 81
5050, 1747, 110
4972, 1474, 124
381, 398, 67
5122, 712, 159
5194, 2007, 174
2598, 227, 0
5275, 219, 16
4887, 198, 14
4663, 321, 11
5048, 470, 43
5132, 3293, 51
5332, 507, 31
5009, 820, 52
1548, 3013, 56
5380, 1623, 92
5430, 2568, 70
4777, 3777, 74
5092, 969, 66
5457, 2052, 90
5209, 1280, 102
5271, 2795, 85
5320, 1987, 133
3394, 1681, 21
3503, 503, 19
3595, 571, 44
3455, 373, 36
3425, 427, 25
3613, 657, 41
3350, 402, 39
3569, 3228, 27
3765, 3563, 67
3353, 88, 71
3799, 604, 104
3486, 412, 52
3727, 232, 38
3769, 863, 51
3645, 2486, 126
3634, 1245, 99
2463, 2805, 0
4295, 1349, 0
4445, 1824, 36
4725, 817, 10
4569, 732, 51
4630, 1013, 28
4677, 1075, 25
4556, 147, 49
4726, 911, 54
4726, 3554, 55
4603, 388, 89
4616, 1224, 86
4543, 1850, 29
4598, 1189, 54
4727, 1352, 67
4625, 2830, 54
1963, 377, 89
4271, 438, 9
4634, 135, 47
4479, 624, 36
4604, 105, 40
4437, 2142, 54
4768, 759, 60
4784, 618, 70
4871, 3554, 79
4872, 1607, 60
4808, 1747, 92
4966, 3526, 80
4815, 3183, 86
4821, 229, 121
4634, 2715, 126
5213, 535, 115
5179, 1704, 146
3641, 466, 9
3474, 1753, 28
3596, 753, 37
3627, 543, 34
3553, 982, 46
3305, 209, 40
3553, 922, 46
3389, 775, 73
3494, 2330, 52
3851, 858, 40
3726, 1380, 50
3776, 1913, 58
3605, 1496, 43
3699, 673, 57
3483, 919, 90
3684, 2053, 60
274, 268, 0
2174, 1965, 0
4628, 925, 48
4671, 663, 30
4379, 2181, 34
4684, 744, 44
4397, 333, 35
4937, 183, 43
4731, 3210, 22
4566, 2337, 69
4780, 424, 77
4888, 201, 74
2014, 187, 48
4387, 930, 40
5035, 3133, 122
4995, 1668, 91
5094, 944, 135
5119, 3475, 168
2643, 1095, 0
4361, 606, 13
4743, 371, 37
4442, 428, 40
4895, 3418, 44
4835, 946, 23
4911, 389, 62
4832, 1129, 54
4617, 2013, 23
4756, 3054, 39
4988, 1155, 90
1875, 411, 55
4708, 430, 106
4786, 1478, 60
5041, 199, 95
4618, 3654, 102
4579, 2994, 0
4933, 2471, 0
5982, 1592, 36
6119, 624, 45
6119, 632, 54
5908, 656, 35
6272, 1677, 37
11405, 3151, 213
6244, 2853, 54
547, 707, 30
6168, 1517, 52
6280, 906, 62
6180, 2995, 73
5965, 502, 78
6252, 2789, 76
6388, 1900, 90
1125, 2688, 90
6390, 2777, 121
2399, 1498, 0
4695, 2223, 14
4593, 2899, 48
4702, 449, 42
4562, 398, 38
4592, 792, 41
4918, 421, 21
2081, 993, 47
4950, 540, 78
4902, 2206, 58
4821, 2242, 36
4897, 2287, 63
4959, 2763, 57
5029, 937, 54
4815, 1463, 86
4877, 328, 77
5085, 1372, 151
3311, 1970, 24
3372, 1243, 43
3310, 782, 34
3218, 568, 44
3260, 326, 58
3017, 222, 49
2660, 2476, 30
3411, 366, 80
2880, 905, 66
3474, 273, 100
3486, 1390, 124
3404, 610, 80
3518, 373, 61
3485, 665, 115
3539, 2078, 123
755, 273, 0
3820, 1789, 8
4197, 1183, 33
4552, 419, 49
4458, 1012, 58
4493, 393, 40
4602, 777, 63
4313, 1301, 68
3893, 3127, 42
3874, 1329, 48
3500, 1095, 76
4653, 3531, 66
4487, 2675, 108
4467, 1792, 114
7654, 1545, 214
4822, 542, 181
4645, 316, 111
5500, 2828, 41
5497, 2066, 22
5593, 827, 48
5369, 1794, 58
5154, 737, 31
5774, 3261, 60
5595, 1215, 56
5022, 345, 66
5735, 2306, 42
5464, 1436, 96
5850, 3516, 85
5545, 1403, 114
5577, 2163, 103
5841, 2317, 82
5922, 380, 109
5518, 850, 79
5155, 1377, 13
5076, 3116, 7
5001, 1201, 3
4847, 1373, 20
5206, 2855, 30
5222, 1558, 22
5157, 1343, 28
5114, 1721, 42
5028, 751, 58
4556, 3367, 33
5158, 354, 32
5258, 1284, 42
5078, 2048, 54
5055, 261, 81
5320, 2255, 103
4863, 648, 110
4450, 1294, 0
4593, 577, 18
4968, 375, 33
5012, 1364, 42
4906, 1248, 46
5000, 2685, 57
5169, 776, 17
4475, 2465, 81
5186, 2620, 54
5045, 2854, 31
5156, 304, 100
5230, 2529, 44
5244, 413, 79
5221, 2117, 119
5196, 161, 82
4942, 3062, 58
3411, 708, 22
3403, 1730, 42
3406, 2030, 29
3483, 566, 24
3359, 596, 42
3133, 640, 39
3532, 1015, 54
3640, 423, 41
3317, 392, 42
3469, 713, 60
3543, 393, 68
3430, 1309, 69
3430, 1603, 56
3525, 1539, 87
3383, 2882, 73
3174, 485, 97
1870, 1982, 0
4566, 1859, 46
4535, 3164, 50
4501, 340, 17
4680, 1618, 30
4631, 639, 36
3846, 1123, 55
4466, 556, 36
4589, 2244, 74
2445, 468, 36
4350, 1838, 69
4695, 1082, 35
4722, 736, 44
4709, 2140, 40
4813, 601, 86
4902, 361, 130
4722, 3940, 5
9707, 2044, 112
4827, 382, 41
4735, 868, 32
4795, 482, 41
4779, 623, 32
4671, 782, 26
4611, 631, 29
4843, 509, 40
4591, 2431, 88
4946, 421, 54
4783, 3191, 95
4519, 375, 68
4932, 2793, 101
5033, 2880, 116
5036, 3074, 91
3290, 433, 36
3344, 171, 44
3114, 652, 50
3242, 770, 49
3245, 650, 42
3043, 1108, 37
3416, 963, 61
3075, 2161, 51
3355, 421, 71
3231, 2776, 56
3409, 1668, 75
3509, 525, 78
3508, 542, 55
3083, 756, 104
3369, 2147, 83
3739, 467, 102
4065, 752, 37
4469, 366, 56
4486, 2554, 35
4516, 254, 35
4578, 709, 51
4258, 444, 45
4411, 414, 78
4596, 913, 30
4551, 1447, 80
4643, 1059, 59
4594, 3548, 67
4509, 834, 76
4647, 3859, 56
4385, 2641, 88
4549, 1654, 81
4561, 486, 145
1921, 719, 0
4104, 2150, 24
3988, 718, 31
4406, 3596, 33
4236, 802, 46
4206, 1184, 41
4254, 421, 53
4175, 667, 34
4252, 578, 35
4388, 327, 58
4111, 398, 63
2088, 1306, 91
4006, 1107, 120
4447, 287, 72
4420, 2508, 123
4514, 349, 62
2976, 3769, 115
6310, 3891, 3
5979, 1452, 25
6679, 679, 42
6786, 1034, 46
6341, 3499, 38
6850, 2519, 37
6865, 3202, 36
6865, 701, 56
6553, 1721, 75
7067, 2795, 62
6981, 2705, 102
6944, 872, 78
7061, 1848, 120
7036, 3928, 57
6588, 1126, 115
2540, 1609, 0
3358, 1703, 0
1200, 3657, 0
4506, 3740, 45
5205, 3470, 23
5566, 667, 27
5397, 927, 43
5459, 1970, 55
5505, 2402, 43
2474, 466, 72
5564, 758, 62
5534, 156, 106
5575, 931, 85
5618, 3254, 87
12670, 1908, 304
5494, 414, 78
5724, 254, 71
5586, 392, 133
2607, 1468, 23
1401, 608, 48
2535, 408, 46
2004, 754, 47
2688, 447, 63
2487, 157, 32
2502, 2066, 80
2565, 142, 46
2720, 1527, 60
2348, 369, 61
2661, 629, 43
2807, 263, 111
2886, 358, 88
2739, 582, 98
2748, 700, 76
2729, 2239, 97
911, 1244, 0
3567, 354, 0
4080, 657, 40
2885, 387, 39
4081, 786, 31
4138, 2440, 46
3799, 41, 60
3921, 1571, 58
4156, 3485, 44
4060, 453, 63
4139, 370, 73
