INFO: BenchmarkParams{sampleLimit=null, threads=2, delayMs=300, gpuConfig='4090', modelName='qwen2.5-coder:14b-instruct-gptq4', modelUrl='http://195.209.214.245:7777/v1/completions', apiKey='null', contextSize=1024, tokenizer=D:\work\git\model-speed-benchmark\build\resources\main\tokenizer\Qwen2.5-Coder-14B.json, dataset=D:\work\git\model-speed-benchmark\build\resources\main\dataset\repoeval\line_level.java.test.jsonl, mock=false}

timeMs, contextTokensSize, responseCharsSize
309, 105, 40
388, 770, 49
297, 254, 35
404, 327, 58
555, 366, 80
561, 872, 78
383, 466, 72
416, 776, 17
402, 608, 71
366, 640, 39
323, 387, 39
332, 509, 40
499, 574, 100
267, 719, 0
370, 564, 48
384, 396, 48
470, 142, 60
433, 432, 31
434, 370, 73
371, 458, 80
372, 320, 72
314, 571, 0
427, 411, 30
518, 579, 62
351, 388, 56
456, 870, 5
570, 923, 42
517, 861, 67
378, 669, 46
394, 814, 56
397, 381, 46
453, 326, 63
337, 443, 31
370, 696, 47
687, 96, 100
324, 548, 35
355, 789, 41
728, 376, 175
321, 297, 44
422, 601, 53
359, 401, 25
406, 483, 46
386, 177, 44
463, 844, 19
568, 267, 72
337, 696, 26
337, 586, 50
276, 487, 18
269, 423, 1
572, 793, 110
385, 617, 40
453, 455, 32
381, 463, 66
386, 457, 54
383, 558, 66
467, 683, 36
506, 612, 54
418, 415, 46
1264, 493, 247
331, 589, 36
465, 126, 56
573, 549, 87
554, 376, 102
285, 528, 9
823, 841, 116
343, 876, 0
607, 763, 91
332, 386, 52
387, 660, 44
521, 379, 109
338, 592, 38
500, 749, 52
355, 457, 21
452, 881, 75
313, 184, 40
665, 639, 88
486, 412, 47
408, 360, 41
285, 502, 12
393, 356, 81
378, 343, 66
368, 696, 52
360, 260, 47
489, 390, 67
305, 178, 38
299, 91, 56
386, 913, 44
484, 918, 79
315, 313, 44
491, 311, 87
285, 224, 40
477, 192, 78
321, 470, 43
404, 571, 44
457, 424, 44
401, 668, 50
699, 535, 115
304, 275, 16
508, 919, 90
358, 410, 36
505, 424, 77
335, 371, 37
554, 330, 63
375, 792, 41
425, 777, 63
522, 673, 57
627, 648, 109
354, 663, 39
365, 423, 41
507, 610, 80
376, 868, 32
350, 171, 44
504, 578, 35
405, 345, 66
352, 340, 17
371, 786, 31
382, 421, 54
513, 643, 40
404, 650, 42
552, 904, 31
515, 913, 30
379, 802, 46
394, 230, 94
338, 651, 44
354, 447, 63
341, 657, 40
291, 180, 34
280, 549, 5
380, 862, 27
425, 814, 64
316, 255, 31
526, 610, 38
489, 899, 56
302, 322, 36
456, 315, 40
411, 486, 90
316, 125, 56
360, 578, 50
378, 440, 57
475, 708, 72
421, 500, 73
387, 275, 60
355, 721, 31
368, 751, 38
357, 237, 66
356, 510, 47
437, 820, 71
450, 615, 36
367, 457, 50
388, 358, 91
423, 465, 43
451, 319, 30
422, 570, 52
487, 498, 101
448, 444, 57
624, 672, 87
217, 117, 0
607, 798, 101
542, 360, 97
235, 384, 0
372, 767, 46
389, 445, 49
456, 397, 72
520, 398, 80
753, 527, 131
486, 414, 46
470, 689, 83
234, 118, 5
308, 205, 56
373, 454, 62
454, 898, 49
387, 641, 42
406, 442, 65
382, 735, 44
391, 306, 34
322, 204, 31
366, 175, 65
418, 172, 65
633, 439, 68
462, 838, 96
387, 837, 47
401, 539, 43
721, 526, 144
362, 352, 54
378, 398, 67
350, 574, 57
271, 321, 11
259, 464, 16
502, 639, 45
542, 412, 52
351, 621, 31
422, 759, 60
755, 900, 75
350, 744, 44
359, 389, 62
473, 906, 62
418, 262, 75
589, 665, 115
768, 850, 79
376, 191, 54
391, 894, 46
387, 623, 32
310, 433, 36
386, 922, 46
366, 709, 51
521, 349, 62
557, 905, 83
553, 254, 71
387, 393, 40
319, 157, 32
339, 354, 32
388, 391, 69
420, 569, 78
320, 482, 41
503, 779, 97
507, 542, 55
401, 667, 34
906, 755, 160
453, 758, 62
385, 558, 35
402, 917, 42
388, 754, 47
366, 531, 66
455, 872, 91
356, 529, 36
566, 782, 79
425, 764, 52
225, 252, 0
304, 443, 27
370, 593, 50
337, 503, 36
437, 364, 39
530, 776, 75
358, 457, 59
657, 708, 107
369, 729, 44
530, 854, 50
420, 268, 80
335, 399, 36
386, 242, 48
504, 406, 87
460, 658, 117
278, 260, 28
354, 447, 40
470, 719, 31
330, 170, 55
413, 800, 62
404, 754, 83
571, 564, 62
505, 580, 42
507, 796, 46
342, 419, 46
285, 534, 23
538, 398, 122
430, 398, 81
506, 882, 44
376, 483, 27
688, 639, 104
454, 492, 56
353, 369, 38
441, 876, 58
303, 313, 33
295, 490, 35
353, 172, 54
337, 614, 48
456, 387, 58
658, 505, 71
363, 592, 31
384, 498, 45
406, 830, 41
269, 371, 2
301, 207, 44
469, 368, 52
507, 693, 96
395, 894, 31
268, 522, 0
606, 249, 145
354, 387, 38
358, 134, 32
471, 189, 108
353, 427, 25
674, 501, 154
439, 911, 54
337, 230, 44
449, 468, 33
548, 199, 95
386, 707, 30
659, 863, 51
420, 782, 34
342, 624, 36
377, 419, 49
265, 466, 9
332, 183, 43
317, 708, 22
430, 449, 42
704, 467, 102
440, 273, 100
352, 444, 45
554, 287, 72
587, 380, 109
462, 679, 42
434, 261, 81
355, 577, 18
299, 588, 0
647, 736, 44
392, 782, 26
321, 279, 41
382, 752, 37
476, 685, 60
235, 361, 0
381, 916, 32
488, 582, 98
372, 131, 60
536, 656, 67
351, 268, 36
238, 266, 0
384, 261, 42
555, 448, 93
445, 268, 58
349, 261, 46
324, 288, 46
241, 259, 2
471, 469, 55
421, 496, 26
471, 305, 46
513, 783, 63
410, 602, 41
371, 71, 44
576, 257, 132
479, 586, 117
465, 229, 59
447, 301, 78
282, 435, 20
313, 272, 39
240, 134, 5
555, 266, 42
440, 758, 62
303, 366, 53
381, 672, 47
336, 80, 74
362, 151, 26
436, 296, 73
432, 436, 104
373, 605, 52
433, 106, 28
367, 520, 40
361, 170, 47
442, 791, 115
300, 184, 34
380, 660, 43
302, 555, 24
485, 219, 48
334, 325, 61
431, 729, 94
373, 398, 45
420, 624, 29
440, 570, 69
454, 553, 81
438, 165, 70
320, 428, 20
266, 110, 17
409, 160, 88
440, 757, 67
404, 388, 52
362, 691, 31
475, 466, 58
252, 401, 0
379, 923, 31
340, 352, 43
396, 889, 41
284, 676, 0
490, 427, 66
372, 724, 33
820, 258, 121
577, 386, 131
372, 750, 44
426, 348, 35
448, 489, 46
301, 571, 0
436, 353, 74
290, 208, 36
357, 153, 60
407, 698, 59
471, 500, 107
253, 198, 14
383, 536, 55
353, 732, 51
475, 753, 37
352, 555, 46
233, 268, 0
440, 288, 39
400, 411, 55
475, 632, 54
318, 417, 40
474, 686, 56
515, 540, 78
657, 316, 111
621, 712, 159
348, 566, 24
559, 601, 86
474, 229, 121
366, 631, 29
366, 656, 35
342, 421, 21
503, 373, 61
342, 408, 46
297, 250, 27
424, 713, 60
355, 719, 37
618, 375, 68
462, 548, 55
582, 756, 104
420, 877, 32
538, 414, 78
363, 421, 53
419, 414, 58
675, 665, 127
419, 759, 34
364, 440, 53
381, 535, 59
373, 432, 67
494, 773, 48
462, 430, 46
300, 796, 0
694, 166, 102
458, 879, 30
403, 879, 45
437, 813, 42
245, 193, 5
418, 742, 54
403, 389, 45
477, 782, 62
337, 90, 50
354, 371, 58
350, 693, 39
314, 544, 26
339, 467, 48
545, 796, 74
383, 347, 68
406, 418, 82
389, 586, 36
485, 497, 74
434, 889, 63
264, 561, 0
492, 596, 46
378, 702, 64
391, 339, 71
315, 181, 36
785, 800, 76
462, 559, 38
409, 202, 93
318, 521, 11
618, 799, 88
308, 265, 33
372, 801, 31
431, 793, 54
252, 493, 0
379, 809, 30
387, 647, 37
436, 778, 55
420, 521, 53
331, 550, 32
248, 418, 0
463, 429, 57
465, 481, 46
473, 529, 61
353, 304, 70
346, 390, 33
342, 432, 25
512, 844, 74
667, 536, 97
371, 281, 77
349, 254, 66
413, 700, 72
302, 306, 36
489, 820, 52
281, 309, 13
286, 503, 24
417, 817, 10
438, 189, 51
324, 116, 32
397, 598, 47
343, 290, 34
376, 637, 48
691, 542, 181
360, 365, 49
321, 373, 36
594, 361, 130
318, 209, 40
471, 201, 74
493, 421, 71
305, 366, 56
317, 428, 40
411, 398, 63
441, 328, 77
383, 568, 44
441, 263, 111
412, 310, 82
401, 737, 31
328, 375, 33
396, 393, 68
395, 382, 41
685, 921, 50
502, 525, 78
498, 146, 59
557, 834, 76
521, 701, 56
401, 718, 62
458, 156, 133
513, 459, 43
590, 700, 76
243, 247, 5
385, 184, 54
592, 547, 68
470, 369, 124
358, 305, 51
455, 408, 56
328, 227, 42
386, 784, 28
600, 365, 99
454, 483, 87
406, 791, 44
870, 808, 103
382, 918, 20
454, 906, 72
598, 587, 97
335, 176, 69
464, 726, 46
492, 256, 116
508, 360, 126
429, 243, 93
393, 424, 33
341, 447, 36
627, 881, 134
353, 490, 42
380, 818, 28
343, 441, 26
413, 400, 49
1090, 325, 113
420, 826, 52
316, 411, 0
346, 331, 47
279, 365, 17
438, 164, 49
405, 322, 33
522, 266, 127
379, 319, 58
383, 890, 28
351, 593, 39
343, 601, 16
512, 739, 103
237, 351, 0
416, 630, 34
446, 258, 58
376, 342, 43
460, 587, 85
451, 616, 43
617, 221, 105
419, 856, 63
247, 327, 0
375, 339, 52
475, 415, 59
433, 379, 58
368, 320, 29
269, 447, 5
282, 677, 0
682, 749, 109
375, 327, 66
403, 481, 19
607, 617, 70
396, 857, 32
637, 807, 78
581, 913, 68
559, 581, 46
302, 545, 36
406, 747, 32
388, 531, 45
420, 417, 73
473, 353, 68
366, 430, 11
493, 500, 87
463, 282, 67
327, 279, 36
592, 920, 82
269, 219, 16
527, 153, 97
545, 604, 104
379, 388, 89
364, 463, 42
360, 438, 9
590, 808, 62
470, 856, 59
467, 502, 78
313, 352, 29
484, 863, 46
359, 344, 40
407, 751, 58
469, 161, 82
364, 402, 39
368, 392, 42
518, 468, 36
439, 775, 73
379, 187, 48
319, 606, 13
502, 629, 43
374, 453, 63
348, 326, 58
390, 827, 48
370, 570, 48
417, 674, 57
543, 485, 97
379, 556, 36
382, 667, 27
293, 41, 60
569, 640, 127
