INFO: BenchmarkParams{sampleLimit=null, threads=2, delayMs=300, gpuConfig='5090', modelName='qwen2.5-coder:14b', modelUrl='https://reproduce-bubble-females-recovery.trycloudflare.com/v1/completions', apiKey='null', contextSize=4096, tokenizer=D:\work\git\model-speed-benchmark\build\resources\main\tokenizer\Qwen2.5-Coder-14B.json, dataset=D:\work\git\model-speed-benchmark\build\resources\main\dataset\repoeval\line_level.java.test.jsonl, mock=false}

timeMs, contextTokensSize, responseCharsSize
666, 618, 43
616, 967, 50
823, 1819, 0
985, 2514, 106
600, 1228, 16
776, 699, 33
616, 793, 48
1023, 3892, 57
1055, 3942, 52
418, 1413, 0
662, 278, 49
643, 900, 78
909, 437, 55
545, 483, 55
840, 1849, 79
925, 1350, 100
566, 1686, 32
450, 317, 71
598, 1690, 0
967, 374, 106
709, 631, 28
703, 1413, 61
427, 330, 0
707, 3471, 118
500, 1443, 29
559, 736, 41
913, 3075, 35
943, 897, 101
952, 249, 25
1221, 3582, 59
806, 137, 77
792, 2226, 44
1048, 2428, 45
1054, 2531, 40
699, 1980, 99
774, 1474, 124
449, 227, 0
569, 2163, 38
641, 1015, 100
615, 3013, 56
852, 2812, 66
570, 232, 38
570, 1099, 24
507, 147, 49
508, 507, 31
567, 657, 41
1014, 2715, 130
846, 1753, 28
1033, 3554, 55
993, 618, 70
1109, 3133, 122
925, 543, 34
934, 3054, 39
568, 624, 45
834, 944, 135
626, 430, 110
536, 2899, 48
972, 1390, 124
1045, 2789, 76
421, 273, 0
745, 2242, 36
664, 1095, 76
638, 222, 49
524, 1215, 56
1084, 3116, 7
1425, 3531, 66
551, 413, 79
678, 2066, 21
524, 596, 42
621, 1558, 22
1140, 2044, 112
785, 2465, 81
586, 963, 61
897, 2030, 29
763, 2554, 35
613, 718, 31
1048, 639, 36
1142, 2880, 116
1162, 1848, 142
916, 3470, 23
940, 652, 50
959, 358, 88
821, 486, 145
423, 354, 0
444, 321, 5
687, 1805, 44
1174, 3769, 115
728, 2231, 52
643, 1126, 115
504, 405, 42
843, 392, 133
515, 122, 44
590, 719, 56
781, 369, 61
1022, 1227, 92
928, 2752, 95
591, 1484, 12
472, 931, 32
521, 2211, 63
549, 811, 56
510, 454, 36
699, 1546, 24
875, 1665, 114
472, 963, 50
777, 1419, 31
1506, 3949, 101
555, 284, 73
952, 2612, 52
650, 817, 45
998, 1423, 41
1125, 3233, 78
880, 750, 0
836, 3099, 92
787, 1320, 17
746, 1267, 46
680, 1054, 56
728, 393, 110
554, 542, 37
645, 980, 32
531, 497, 62
933, 1659, 117
1091, 1761, 18
1228, 3640, 49
635, 1652, 9
884, 1654, 170
558, 406, 52
723, 1204, 102
621, 1979, 68
572, 574, 44
1279, 2247, 117
680, 2034, 17
506, 218, 48
898, 791, 42
1115, 2780, 132
534, 555, 40
1121, 2113, 46
899, 1534, 94
495, 235, 0
632, 1024, 46
610, 932, 71
556, 284, 82
532, 124, 68
1038, 3467, 131
725, 1816, 76
671, 842, 88
475, 811, 42
647, 189, 48
847, 2657, 85
854, 309, 109
897, 1621, 139
1094, 3144, 2
1035, 2387, 35
614, 972, 81
543, 483, 61
622, 714, 71
582, 1785, 0
608, 544, 83
523, 648, 46
541, 235, 56
526, 437, 44
580, 582, 52
722, 2041, 54
748, 1961, 89
792, 133, 28
561, 1193, 32
595, 1021, 49
579, 1214, 51
826, 829, 44
623, 516, 53
1380, 3523, 168
667, 481, 129
805, 372, 81
537, 444, 45
549, 1425, 0
720, 313, 48
706, 1303, 90
461, 664, 3
702, 577, 49
682, 1257, 77
832, 2628, 24
808, 2499, 87
570, 432, 64
521, 1025, 7
674, 1772, 33
721, 186, 34
541, 614, 40
1019, 2824, 0
598, 701, 39
545, 604, 41
880, 2047, 89
776, 1340, 70
763, 612, 68
638, 784, 59
732, 982, 50
765, 136, 58
940, 3140, 165
662, 875, 33
827, 300, 131
787, 242, 90
825, 1259, 92
807, 924, 68
1062, 1180, 298
512, 86, 39
679, 1766, 62
537, 315, 42
540, 660, 36
440, 92, 0
699, 2360, 32
566, 891, 37
488, 190, 46
630, 931, 62
697, 1012, 118
585, 193, 63
561, 415, 55
596, 393, 65
602, 616, 109
526, 499, 56
591, 1266, 31
551, 1895, 66
759, 2412, 31
838, 118, 86
563, 131, 32
549, 454, 37
971, 1623, 92
951, 2420, 55
574, 534, 84
537, 88, 75
716, 2805, 0
818, 472, 48
598, 377, 89
704, 1741, 40
491, 105, 40
523, 508, 24
507, 2611, 57
829, 2330, 52
1077, 3475, 168
957, 1557, 135
1411, 3654, 107
1319, 2664, 123
1153, 2995, 73
1078, 3782, 74
533, 1498, 0
643, 969, 66
574, 993, 43
644, 2486, 126
572, 366, 80
612, 1189, 54
673, 135, 47
724, 1789, 41
599, 858, 40
1399, 3516, 85
537, 333, 35
546, 1201, 3
1055, 3151, 110
923, 776, 38
462, 398, 38
508, 640, 39
867, 1243, 43
619, 1859, 46
801, 509, 40
774, 1183, 33
678, 3261, 60
783, 2161, 51
587, 1343, 28
1100, 3548, 67
626, 304, 100
460, 719, 0
716, 1309, 69
815, 1306, 91
658, 1082, 35
1056, 3191, 95
1564, 1908, 304
573, 770, 49
577, 142, 73
579, 254, 35
543, 370, 73
544, 327, 58
571, 320, 72
737, 872, 78
462, 571, 0
585, 1609, 0
505, 982, 57
581, 466, 77
507, 388, 56
446, 1940, 17
696, 608, 71
655, 923, 42
610, 1244, 0
804, 2728, 54
552, 387, 39
586, 942, 48
641, 574, 102
492, 2278, 57
686, 1806, 51
829, 2794, 47
814, 1322, 37
646, 2820, 58
521, 564, 48
547, 381, 46
499, 396, 48
548, 432, 31
971, 2952, 77
616, 1389, 46
619, 1005, 31
515, 458, 80
493, 443, 31
546, 1040, 63
550, 696, 47
489, 411, 30
668, 579, 62
1176, 3978, 121
703, 870, 5
746, 1876, 46
611, 861, 67
475, 548, 35
629, 669, 46
691, 789, 54
834, 814, 56
1043, 2094, 137
1123, 3642, 62
1025, 1096, 126
659, 945, 37
625, 297, 44
1143, 3881, 24
1147, 947, 53
1271, 3878, 7
1347, 3362, 20
644, 326, 63
692, 1351, 53
506, 401, 25
771, 2510, 76
504, 483, 46
741, 96, 100
591, 267, 77
610, 1074, 85
721, 2800, 0
595, 1389, 28
795, 2039, 43
1101, 376, 136
475, 487, 18
651, 601, 53
441, 423, 1
713, 1546, 61
757, 3518, 39
736, 1068, 103
532, 617, 41
791, 177, 44
539, 463, 66
641, 844, 19
665, 457, 54
720, 558, 60
809, 1731, 85
514, 696, 26
730, 683, 36
1258, 3062, 205
1388, 493, 247
519, 586, 50
517, 589, 36
952, 3442, 37
762, 549, 87
1044, 3775, 34
1076, 2980, 104
782, 793, 110
778, 841, 116
710, 1450, 33
888, 2073, 63
580, 763, 91
529, 455, 32
506, 386, 52
744, 1906, 77
582, 379, 73
534, 1848, 88
626, 749, 52
632, 933, 52
865, 881, 61
648, 1097, 31
504, 184, 40
886, 612, 54
612, 412, 47
549, 360, 41
650, 415, 72
741, 1994, 49
704, 126, 95
842, 3122, 21
887, 376, 102
592, 343, 66
850, 1453, 23
481, 528, 9
725, 390, 112
563, 876, 0
728, 1821, 3
987, 2937, 0
1376, 3453, 43
615, 660, 44
536, 91, 56
615, 592, 38
629, 913, 44
895, 2864, 46
1027, 931, 152
956, 1558, 46
1192, 3298, 58
578, 457, 21
704, 311, 87
1071, 3640, 31
961, 639, 88
649, 1836, 31
561, 1776, 117
530, 192, 78
604, 1038, 52
500, 424, 44
473, 502, 12
625, 668, 50
573, 356, 81
777, 1882, 66
622, 1167, 41
497, 275, 16
538, 696, 52
651, 260, 47
995, 1674, 95
622, 178, 38
670, 1301, 82
700, 1171, 30
607, 410, 36
813, 330, 33
867, 2494, 65
852, 1512, 73
971, 2030, 109
943, 1467, 0
1266, 3750, 94
990, 918, 79
1026, 3099, 81
492, 313, 44
888, 2795, 71
479, 224, 40
763, 1245, 99
769, 1747, 110
693, 1850, 29
502, 470, 43
688, 1747, 62
526, 571, 44
563, 673, 57
575, 1349, 0
740, 663, 39
762, 535, 115
848, 3418, 44
863, 919, 92
791, 2853, 38
531, 424, 77
472, 371, 37
1661, 2763, 70
673, 1677, 37
627, 610, 80
754, 792, 41
697, 1970, 24
647, 3127, 42
819, 777, 63
559, 345, 66
861, 2317, 89
1054, 3367, 33
746, 648, 119
524, 1294, 0
974, 2854, 31
695, 423, 41
756, 1539, 87
540, 340, 19
722, 1838, 69
559, 421, 54
549, 868, 32
481, 650, 42
480, 171, 44
585, 913, 30
643, 1059, 59
694, 802, 46
551, 578, 35
1635, 3202, 36
1535, 3928, 57
756, 1970, 55
970, 3740, 45
779, 447, 63
454, 657, 40
739, 2066, 80
726, 2153, 31
524, 786, 31
441, 180, 34
491, 643, 40
650, 1234, 43
460, 904, 31
617, 1143, 35
560, 230, 94
588, 814, 64
544, 651, 64
547, 610, 38
718, 1390, 59
867, 1366, 92
928, 1506, 29
661, 315, 40
611, 1340, 38
723, 2291, 27
453, 578, 50
493, 549, 5
857, 2348, 96
1077, 1041, 141
659, 862, 27
607, 708, 72
504, 255, 31
921, 1328, 37
650, 899, 56
749, 2195, 56
443, 322, 36
706, 1139, 75
563, 486, 90
683, 125, 35
759, 2358, 81
570, 500, 73
515, 440, 57
517, 1106, 41
854, 1113, 48
1189, 3213, 30
592, 983, 75
601, 926, 44
626, 1144, 60
675, 1538, 79
643, 1003, 77
527, 721, 31
554, 751, 38
851, 2947, 28
558, 937, 0
649, 275, 60
624, 510, 47
605, 1095, 45
651, 946, 5
668, 2644, 41
531, 615, 36
651, 1797, 44
617, 1105, 65
466, 1936, 25
556, 358, 82
671, 1088, 66
724, 2072, 65
512, 237, 66
541, 319, 30
870, 2637, 116
801, 1997, 65
870, 1765, 96
553, 570, 45
1155, 820, 71
1049, 3365, 69
532, 444, 57
643, 457, 50
554, 996, 71
1110, 3258, 57
857, 1180, 73
547, 798, 101
436, 384, 0
1031, 2997, 74
595, 445, 49
535, 465, 43
853, 1766, 51
917, 1922, 116
561, 398, 48
688, 498, 101
957, 3175, 29
1051, 672, 90
429, 117, 0
905, 689, 83
653, 934, 60
667, 360, 97
835, 1233, 51
872, 1152, 73
565, 767, 46
544, 205, 56
685, 898, 49
700, 397, 72
866, 2133, 79
1282, 527, 136
606, 442, 65
506, 414, 46
1442, 3346, 73
1458, 3716, 92
531, 118, 5
668, 1156, 61
500, 735, 44
963, 3991, 46
494, 204, 31
622, 454, 62
617, 175, 71
622, 641, 42
623, 838, 96
901, 1680, 77
803, 1544, 72
552, 1613, 29
955, 1013, 110
791, 1983, 103
715, 2402, 13
540, 1142, 12
611, 306, 34
562, 172, 60
536, 1561, 33
922, 3244, 60
1251, 439, 68
543, 837, 47
637, 526, 144
611, 955, 58
657, 2635, 103
693, 1200, 76
745, 2259, 36
492, 2461, 67
582, 1507, 44
595, 1074, 46
1025, 3299, 90
754, 574, 57
716, 1080, 95
569, 464, 16
569, 539, 43
571, 639, 45
552, 352, 54
555, 621, 31
499, 1558, 21
967, 2610, 130
2255, 1386, 101
520, 1132, 0
733, 900, 75
551, 398, 67
537, 2386, 0
458, 321, 11
664, 1154, 95
579, 412, 52
671, 1788, 66
498, 1224, 86
631, 262, 75
530, 759, 60
638, 1380, 50
647, 1327, 61
454, 744, 44
937, 3049, 22
556, 389, 62
620, 906, 62
543, 191, 54
1326, 2287, 63
1259, 1415, 101
682, 665, 115
804, 894, 46
949, 2568, 78
1223, 2675, 108
898, 3228, 25
776, 850, 78
433, 1373, 20
671, 1352, 67
927, 2529, 44
905, 3183, 85
766, 922, 46
809, 1603, 56
930, 2244, 74
1055, 1668, 91
542, 623, 32
560, 1478, 60
523, 433, 36
657, 1517, 53
537, 709, 51
810, 1372, 151
624, 349, 62
606, 905, 53
605, 1452, 25
590, 393, 40
943, 254, 71
839, 2306, 43
788, 157, 32
773, 354, 34
1351, 3485, 44
1179, 3062, 58
567, 391, 69
957, 2882, 73
978, 2657, 85
474, 1123, 52
803, 2241, 79
533, 482, 41
693, 1480, 54
646, 542, 55
586, 569, 78
659, 779, 97
551, 1497, 77
3222, 1654, 81
1020, 755, 160
557, 667, 34
699, 1726, 56
524, 1034, 46
513, 558, 35
532, 758, 62
572, 917, 42
611, 754, 47
704, 531, 104
578, 1308, 54
924, 3183, 34
573, 872, 91
635, 1619, 73
608, 1610, 47
1283, 3042, 50
1338, 3276, 46
929, 1200, 62
475, 1054, 67
1121, 1712, 79
1118, 2437, 197
516, 529, 36
808, 1597, 109
1235, 3817, 36
788, 1644, 78
613, 764, 52
631, 782, 79
768, 252, 0
864, 3055, 49
592, 443, 27
762, 1821, 94
662, 593, 50
1104, 3487, 45
728, 1571, 89
769, 2278, 32
1023, 503, 36
599, 364, 39
614, 776, 75
528, 457, 59
582, 1956, 124
740, 708, 107
805, 2166, 74
918, 854, 50
896, 2310, 56
450, 399, 36
552, 729, 44
556, 268, 80
971, 406, 87
600, 1022, 51
846, 658, 117
511, 242, 48
448, 260, 28
831, 3108, 49
523, 719, 31
806, 1905, 47
963, 1010, 40
1325, 2964, 60
1401, 3393, 95
648, 1923, 47
1526, 3462, 119
1128, 3492, 124
637, 1260, 65
583, 564, 62
485, 447, 40
581, 796, 46
497, 170, 55
614, 1134, 27
871, 1781, 63
694, 1398, 25
716, 800, 62
541, 754, 83
556, 534, 23
531, 580, 42
672, 2369, 28
1245, 3793, 81
507, 419, 46
824, 1047, 54
671, 398, 81
1193, 3050, 93
661, 926, 53
848, 1943, 67
576, 483, 27
727, 398, 122
956, 2815, 114
1121, 639, 104
576, 369, 38
628, 1007, 70
585, 313, 33
614, 882, 44
485, 490, 35
570, 1333, 13
689, 492, 56
1226, 3224, 118
534, 876, 58
833, 3075, 79
673, 1947, 45
710, 1581, 70
1514, 1112, 148
711, 614, 48
954, 1984, 168
655, 1907, 34
590, 1258, 53
647, 505, 71
493, 172, 54
589, 1031, 83
574, 1026, 55
751, 2388, 0
1153, 2531, 217
523, 592, 31
569, 387, 58
582, 830, 41
793, 1870, 112
638, 1221, 58
479, 371, 2
494, 368, 52
1574, 2206, 200
789, 894, 31
752, 1745, 72
464, 522, 0
887, 2601, 45
1043, 2600, 74
737, 2029, 60
825, 498, 45
973, 2976, 108
663, 2087, 7
686, 387, 38
769, 1089, 37
886, 2076, 81
450, 207, 44
608, 189, 108
518, 693, 80
670, 1815, 38
885, 501, 154
672, 1625, 56
810, 999, 33
727, 249, 145
494, 230, 44
1236, 1724, 104
701, 1785, 79
712, 468, 33
798, 2217, 38
1065, 3895, 26
985, 1129, 45
1033, 3293, 51
799, 134, 32
652, 863, 51
746, 1280, 102
622, 1824, 36
506, 427, 25
584, 624, 36
622, 911, 54
442, 466, 9
859, 2142, 54
525, 183, 43
818, 2013, 23
1259, 1913, 106
400, 2994, 0
452, 2181, 34
762, 199, 106
911, 2688, 90
739, 2471, 0
1025, 449, 42
641, 707, 30
708, 273, 100
612, 2206, 58
596, 1012, 58
637, 782, 34
744, 380, 109
514, 419, 49
683, 261, 81
719, 1436, 96
544, 577, 26
777, 1721, 42
605, 1015, 54
704, 1364, 42
826, 736, 44
481, 708, 22
535, 782, 26
463, 1618, 30
699, 1668, 75
784, 3940, 5
397, 752, 37
1333, 467, 95
996, 3596, 33
525, 444, 45
1001, 2519, 37
589, 287, 72
634, 931, 85
529, 679, 42
642, 582, 98
526, 2402, 53
664, 1468, 23
609, 656, 67
419, 266, 0
462, 1571, 58
508, 261, 33
1478, 1932, 36
990, 2564, 93
446, 588, 0
550, 268, 56
1305, 2911, 72
1403, 3338, 75
487, 261, 37
503, 279, 41
535, 685, 60
445, 361, 0
1058, 3766, 52
588, 916, 32
585, 469, 55
473, 305, 46
736, 131, 63
823, 2617, 44
931, 2990, 55
461, 268, 36
956, 2998, 69
734, 2669, 89
596, 448, 93
525, 71, 44
607, 1640, 2
941, 1305, 125
1196, 2113, 37
1124, 3855, 33
609, 1919, 21
517, 301, 78
745, 2139, 43
477, 435, 20
571, 272, 39
717, 288, 48
471, 259, 2
641, 266, 42
496, 496, 26
489, 366, 53
488, 783, 63
647, 962, 70
542, 602, 41
634, 1421, 92
721, 975, 79
1055, 151, 26
695, 257, 132
932, 586, 117
993, 2473, 37
486, 229, 59
648, 1642, 44
1111, 2669, 52
458, 134, 5
496, 106, 28
637, 758, 62
558, 170, 47
478, 184, 34
544, 672, 47
1162, 2878, 62
826, 2584, 43
941, 80, 66
1022, 3690, 88
843, 3377, 80
860, 2226, 86
642, 296, 73
720, 1329, 67
582, 436, 101
710, 2012, 73
555, 605, 52
543, 219, 48
722, 520, 40
671, 1749, 44
500, 791, 115
757, 729, 94
1070, 1022, 154
634, 1665, 47
534, 660, 46
560, 570, 69
815, 1478, 109
679, 1643, 41
622, 1273, 37
859, 1955, 61
748, 555, 45
771, 1786, 40
492, 325, 61
867, 1123, 100
754, 2320, 39
693, 165, 70
686, 2107, 33
767, 398, 45
558, 1010, 46
779, 624, 29
582, 1452, 39
672, 1723, 40
532, 160, 88
695, 553, 81
598, 757, 67
604, 428, 20
886, 3060, 38
675, 2164, 32
752, 2552, 78
542, 691, 31
451, 110, 17
561, 1051, 98
663, 1232, 101
489, 401, 0
599, 1013, 61
833, 1293, 22
549, 388, 52
504, 352, 43
775, 2237, 42
889, 466, 58
756, 923, 31
847, 2421, 25
1002, 1828, 51
1046, 2262, 121
614, 724, 33
778, 889, 41
487, 676, 0
664, 1355, 26
524, 427, 66
756, 258, 118
667, 1747, 73
534, 750, 44
647, 386, 131
573, 489, 46
813, 1799, 43
869, 1150, 97
640, 348, 35
570, 353, 74
483, 932, 14
748, 2044, 69
505, 208, 65
425, 1962, 25
598, 1344, 48
481, 571, 0
459, 2428, 40
584, 931, 32
1094, 1920, 132
920, 2919, 32
895, 1083, 51
551, 1020, 74
1217, 2893, 34
934, 2007, 202
529, 153, 60
447, 198, 14
566, 698, 59
965, 3563, 67
604, 500, 107
531, 732, 51
546, 536, 52
620, 3554, 79
718, 1537, 76
514, 753, 37
746, 1750, 88
452, 268, 0
595, 930, 40
698, 555, 46
498, 1095, 0
561, 411, 55
1225, 3112, 108
538, 632, 54
566, 288, 39
538, 540, 71
599, 1078, 10
768, 2078, 123
473, 417, 40
824, 316, 133
507, 686, 56
843, 1794, 58
667, 1387, 60
1005, 2255, 103
642, 1651, 35
679, 1248, 46
889, 712, 159
434, 566, 24
857, 3777, 74
746, 601, 86
660, 1681, 21
640, 631, 29
852, 1108, 37
985, 2830, 57
1116, 3859, 56
1091, 229, 121
836, 2150, 24
806, 1496, 43
922, 3210, 22
1021, 2795, 62
558, 946, 27
592, 1703, 0
527, 656, 35
880, 3657, 0
473, 421, 21
486, 408, 46
632, 373, 61
755, 2440, 46
702, 1329, 48
469, 1744, 34
738, 250, 27
803, 2828, 41
826, 1377, 13
994, 2400, 70
715, 989, 36
922, 2620, 54
695, 713, 60
818, 1107, 28
734, 2140, 40
801, 2532, 44
608, 375, 68
558, 719, 37
717, 756, 104
669, 548, 55
692, 414, 48
824, 1910, 131
526, 421, 53
532, 877, 32
909, 2705, 102
416, 1767, 34
1029, 414, 132
736, 2254, 45
671, 665, 124
757, 2239, 97
724, 759, 34
736, 1442, 68
876, 2464, 15
1017, 1559, 123
1376, 3363, 39
1043, 1577, 59
860, 535, 59
988, 3273, 54
454, 440, 53
550, 773, 48
796, 432, 67
639, 166, 102
699, 430, 46
888, 1177, 38
1390, 3895, 74
1051, 2060, 120
485, 796, 0
628, 1565, 44
556, 879, 30
569, 879, 45
433, 193, 5
735, 1719, 62
794, 2433, 25
600, 389, 45
676, 813, 42
669, 782, 62
580, 742, 54
975, 2441, 36
608, 1304, 21
779, 1047, 106
527, 90, 50
652, 371, 58
908, 2950, 60
1132, 1372, 57
1155, 3974, 55
472, 693, 39
719, 544, 30
729, 2491, 0
851, 467, 48
578, 796, 74
546, 347, 68
924, 3001, 74
550, 418, 82
836, 2559, 18
539, 586, 36
979, 3065, 65
590, 497, 74
470, 561, 0
980, 2706, 29
445, 702, 15
637, 1412, 39
913, 2593, 28
746, 1336, 73
725, 1951, 73
894, 889, 63
589, 339, 71
583, 596, 46
567, 181, 36
933, 1737, 68
732, 2010, 46
834, 1480, 84
638, 559, 43
500, 1290, 20
683, 2019, 48
888, 799, 88
729, 2339, 45
933, 3169, 57
842, 800, 76
468, 265, 33
817, 202, 97
582, 793, 54
971, 2188, 34
447, 493, 0
473, 521, 11
669, 1268, 69
1798, 3192, 323
530, 647, 37
577, 801, 31
719, 1718, 44
962, 3844, 13
880, 2437, 29
782, 932, 70
829, 3661, 0
1017, 1322, 80
713, 1524, 48
990, 2232, 129
607, 809, 30
506, 550, 32
937, 778, 55
984, 3009, 44
1055, 3468, 9
1093, 1402, 50
1061, 1467, 80
880, 2815, 66
782, 1932, 67
800, 521, 53
791, 1622, 62
798, 1095, 105
633, 529, 80
574, 418, 73
590, 429, 57
856, 2093, 116
561, 481, 40
1192, 3072, 35
1620, 3658, 67
1231, 3949, 39
1129, 2424, 56
690, 1275, 88
747, 2786, 0
506, 304, 70
547, 2222, 112
932, 3363, 29
489, 390, 33
533, 432, 25
724, 1946, 75
614, 844, 74
539, 1613, 58
535, 281, 77
826, 536, 97
781, 1414, 145
539, 1121, 43
551, 254, 72
501, 306, 36
630, 309, 13
1969, 3460, 70
1061, 2092, 87
1397, 2110, 111
792, 2597, 51
645, 700, 72
491, 189, 51
530, 116, 32
652, 820, 52
447, 503, 19
556, 598, 47
506, 817, 10
502, 290, 34
1101, 2006, 84
1304, 3526, 80
682, 637, 48
690, 982, 46
1216, 3757, 33
922, 2337, 69
663, 365, 49
645, 1129, 54
797, 2052, 90
857, 2777, 121
652, 373, 36
708, 1463, 86
574, 1075, 25
978, 2476, 30
1090, 1704, 132
573, 209, 40
929, 542, 110
709, 201, 65
728, 1403, 114
587, 428, 40
772, 2048, 54
991, 2685, 57
1082, 1900, 90
634, 1730, 42
800, 328, 77
554, 568, 44
809, 361, 130
516, 2431, 88
480, 421, 71
1106, 1792, 114
490, 366, 56
799, 737, 31
568, 398, 63
675, 1284, 42
538, 375, 33
822, 1721, 75
639, 393, 68
576, 927, 43
922, 3164, 50
946, 263, 128
494, 382, 41
531, 310, 82
618, 525, 78
568, 957, 54
610, 834, 76
971, 2800, 0
572, 1184, 41
677, 1268, 102
582, 701, 56
490, 1017, 0
568, 156, 84
742, 1115, 25
710, 700, 76
992, 1606, 47
1188, 3048, 108
777, 921, 50
635, 547, 68
762, 369, 124
674, 1229, 53
585, 1341, 31
756, 146, 59
893, 2153, 13
1226, 3590, 48
457, 227, 42
562, 718, 62
728, 2140, 48
501, 2075, 104
537, 784, 28
516, 459, 43
551, 483, 87
467, 247, 5
577, 184, 54
961, 2536, 131
591, 2631, 124
949, 808, 123
489, 305, 48
798, 2521, 47
784, 408, 56
972, 3468, 32
1098, 365, 99
682, 587, 97
1158, 2954, 33
1183, 1995, 143
704, 726, 46
564, 791, 44
643, 1383, 70
612, 918, 41
734, 1815, 58
620, 906, 72
491, 1755, 56
489, 176, 69
589, 243, 93
529, 256, 110
738, 992, 41
691, 1588, 44
649, 1894, 15
753, 447, 36
493, 490, 42
674, 360, 126
501, 441, 26
576, 424, 33
560, 400, 49
568, 881, 134
692, 2149, 37
532, 818, 28
563, 979, 47
542, 976, 73
1417, 325, 159
441, 411, 0
601, 826, 52
481, 331, 47
611, 1084, 61
551, 164, 49
734, 1198, 57
970, 2407, 69
616, 266, 122
604, 890, 28
1579, 1751, 65
855, 365, 17
1021, 3771, 52
662, 1157, 103
612, 1737, 27
854, 322, 54
814, 2726, 59
601, 319, 58
656, 739, 103
416, 351, 0
541, 593, 39
541, 630, 34
727, 2051, 52
603, 1514, 46
608, 601, 16
537, 1130, 0
804, 587, 85
865, 1940, 84
538, 616, 43
537, 258, 58
554, 856, 88
520, 342, 43
402, 327, 0
1175, 3541, 5
1123, 221, 105
868, 1505, 39
737, 1816, 42
1023, 3237, 0
1371, 3660, 43
825, 1027, 37
984, 2766, 86
1660, 339, 52
1597, 379, 58
607, 415, 59
652, 447, 5
518, 677, 0
699, 1271, 71
950, 1161, 30
820, 2381, 59
469, 320, 29
911, 1183, 31
775, 1801, 106
728, 327, 66
841, 1508, 87
624, 617, 70
648, 2339, 90
505, 857, 32
1071, 951, 106
689, 1457, 69
609, 913, 68
832, 749, 109
698, 1015, 66
563, 747, 32
541, 481, 19
613, 417, 73
731, 807, 78
695, 353, 68
701, 430, 11
963, 3274, 54
871, 2651, 0
963, 2235, 49
571, 581, 46
640, 1028, 34
482, 545, 36
473, 1227, 36
530, 531, 45
503, 1837, 70
806, 2261, 34
970, 920, 82
758, 2104, 41
720, 153, 97
572, 500, 89
543, 463, 42
1015, 3985, 47
749, 808, 62
625, 282, 67
1311, 1758, 120
500, 279, 36
542, 219, 16
676, 856, 59
649, 1349, 59
756, 604, 104
774, 388, 89
904, 2078, 107
524, 2147, 34
486, 438, 9
452, 352, 29
666, 863, 46
973, 2053, 60
574, 925, 48
609, 344, 40
654, 1987, 0
1063, 1155, 75
505, 402, 39
597, 502, 78
555, 1013, 28
717, 2223, 14
689, 1607, 60
581, 775, 73
512, 1965, 0
1499, 1545, 244
865, 187, 48
893, 2163, 103
565, 751, 58
487, 606, 13
738, 161, 55
522, 1592, 36
534, 392, 42
624, 937, 54
608, 1982, 0
516, 326, 58
572, 468, 36
643, 1301, 68
947, 2793, 101
549, 827, 48
770, 2855, 30
1087, 2776, 56
892, 1447, 80
994, 2117, 119
932, 2508, 101
710, 485, 85
538, 556, 36
967, 3499, 38
1493, 3074, 91
1056, 3254, 87
804, 629, 43
971, 2147, 83
638, 453, 63
682, 2641, 82
859, 1107, 120
1050, 1545, 86
